state,county,maskdays,days,maskcoverage
IA,Lyon County,82,493,0.17
IA,Madison County,82,493,0.17
IA,Mahaska County,82,493,0.17
IA,Marion County,82,493,0.17
IA,Marshall County,82,493,0.17
IA,Mills County,82,493,0.17
IA,Mitchell County,82,493,0.17
IA,Monona County,82,493,0.17
IA,Monroe County,82,493,0.17
IA,Montgomery County,82,493,0.17
IA,Muscatine County,82,493,0.17
IA,O'Brien County,82,493,0.17
IA,Osceola County,82,493,0.17
IA,Page County,82,493,0.17
IA,Palo Alto County,82,493,0.17
IA,Plymouth County,82,493,0.17
IA,Pocahontas County,82,493,0.17
IA,Polk County,82,493,0.17
IA,Pottawattamie County,82,493,0.17
IA,Poweshiek County,82,493,0.17
IA,Ringgold County,82,493,0.17
IA,Sac County,82,493,0.17
IA,Scott County,82,493,0.17
IA,Shelby County,82,493,0.17
IA,Sioux County,82,493,0.17
IA,Story County,82,493,0.17
IA,Tama County,82,493,0.17
IA,Taylor County,82,493,0.17
IA,Union County,82,493,0.17
IA,Van Buren County,82,493,0.17
IA,Wapello County,82,493,0.17
IA,Warren County,82,493,0.17
IA,Washington County,82,493,0.17
IA,Wayne County,82,493,0.17
IA,Webster County,82,493,0.17
IA,Winnebago County,82,493,0.17
IA,Winneshiek County,82,493,0.17
IA,Woodbury County,82,493,0.17
IA,Worth County,82,493,0.17
IA,Wright County,82,493,0.17
KS,Allen County,271,493,0.55
KS,Anderson County,271,493,0.55
KS,Atchison County,271,493,0.55
KS,Barber County,271,493,0.55
KS,Barton County,271,493,0.55
KS,Bourbon County,271,493,0.55
KS,Brown County,271,493,0.55
KS,Butler County,271,493,0.55
KS,Chase County,271,493,0.55
KS,Chautauqua County,271,493,0.55
KS,Cherokee County,271,493,0.55
KS,Cheyenne County,271,493,0.55
KS,Clark County,271,493,0.55
KS,Clay County,271,493,0.55
KS,Cloud County,271,493,0.55
KS,Coffey County,271,493,0.55
KS,Comanche County,271,493,0.55
KS,Cowley County,271,493,0.55
KS,Crawford County,271,493,0.55
KS,Decatur County,271,493,0.55
KS,Dickinson County,271,493,0.55
KS,Doniphan County,271,493,0.55
KS,Douglas County,271,493,0.55
KS,Edwards County,271,493,0.55
KS,Elk County,271,493,0.55
KS,Ellis County,271,493,0.55
KS,Ellsworth County,271,493,0.55
KS,Finney County,271,493,0.55
KS,Ford County,271,493,0.55
KS,Franklin County,271,493,0.55
KS,Geary County,271,493,0.55
KS,Gove County,271,493,0.55
KS,Graham County,271,493,0.55
KS,Grant County,271,493,0.55
KS,Gray County,271,493,0.55
KS,Greeley County,271,493,0.55
KS,Greenwood County,271,493,0.55
KS,Hamilton County,271,493,0.55
KS,Harper County,271,493,0.55
KS,Harvey County,271,493,0.55
KS,Haskell County,271,493,0.55
KS,Hodgeman County,271,493,0.55
KS,Jackson County,271,493,0.55
KS,Jefferson County,271,493,0.55
KS,Jewell County,271,493,0.55
KS,Johnson County,271,493,0.55
KS,Kearny County,271,493,0.55
KS,Kingman County,271,493,0.55
KS,Kiowa County,271,493,0.55
KS,Labette County,271,493,0.55
KS,Lane County,271,493,0.55
KS,Leavenworth County,271,493,0.55
KS,Lincoln County,271,493,0.55
KS,Linn County,271,493,0.55
KS,Logan County,271,493,0.55
KS,Lyon County,271,493,0.55
KS,McPherson County,271,493,0.55
KS,Marion County,271,493,0.55
KS,Marshall County,271,493,0.55
KS,Meade County,271,493,0.55
KS,Miami County,271,493,0.55
KS,Mitchell County,271,493,0.55
KS,Montgomery County,271,493,0.55
KS,Morris County,271,493,0.55
KS,Morton County,271,493,0.55
KS,Nemaha County,271,493,0.55
KS,Neosho County,271,493,0.55
KS,Ness County,271,493,0.55
KS,Norton County,271,493,0.55
KS,Osage County,271,493,0.55
KS,Osborne County,271,493,0.55
KS,Ottawa County,271,493,0.55
KS,Pawnee County,271,493,0.55
KS,Phillips County,271,493,0.55
KS,Pottawatomie County,271,493,0.55
KS,Pratt County,271,493,0.55
KS,Rawlins County,271,493,0.55
KS,Reno County,271,493,0.55
KS,Republic County,271,493,0.55
KS,Rice County,271,493,0.55
KS,Riley County,271,493,0.55
KS,Rooks County,271,493,0.55
KS,Rush County,271,493,0.55
KS,Russell County,271,493,0.55
KS,Saline County,271,493,0.55
KS,Scott County,271,493,0.55
KS,Sedgwick County,271,493,0.55
KS,Seward County,271,493,0.55
KS,Shawnee County,271,493,0.55
KS,Sheridan County,271,493,0.55
KS,Sherman County,271,493,0.55
KS,Smith County,271,493,0.55
KS,Stafford County,271,493,0.55
KS,Stanton County,271,493,0.55
KS,Stevens County,271,493,0.55
KS,Sumner County,271,493,0.55
KS,Thomas County,271,493,0.55
KS,Trego County,271,493,0.55
KS,Wabaunsee County,271,493,0.55
KS,Wallace County,271,493,0.55
KS,Washington County,271,493,0.55
KS,Wichita County,271,493,0.55
KS,Wilson County,271,493,0.55
KS,Woodson County,271,493,0.55
KS,Wyandotte County,271,493,0.55
KY,Adair County,336,493,0.68
KY,Allen County,336,493,0.68
KY,Anderson County,336,493,0.68
KY,Ballard County,336,493,0.68
KY,Barren County,336,493,0.68
KY,Bath County,336,493,0.68
KY,Bell County,336,493,0.68
KY,Boone County,336,493,0.68
KY,Bourbon County,336,493,0.68
KY,Boyd County,336,493,0.68
KY,Boyle County,336,493,0.68
KY,Bracken County,336,493,0.68
KY,Breathitt County,336,493,0.68
KY,Breckinridge County,336,493,0.68
KY,Bullitt County,336,493,0.68
KY,Butler County,336,493,0.68
KY,Caldwell County,336,493,0.68
KY,Calloway County,336,493,0.68
KY,Campbell County,336,493,0.68
KY,Carlisle County,336,493,0.68
KY,Carroll County,336,493,0.68
KY,Carter County,336,493,0.68
KY,Casey County,336,493,0.68
KY,Christian County,336,493,0.68
KY,Clark County,336,493,0.68
KY,Clay County,336,493,0.68
KY,Clinton County,336,493,0.68
KY,Crittenden County,336,493,0.68
KY,Cumberland County,336,493,0.68
KY,Daviess County,336,493,0.68
KY,Edmonson County,336,493,0.68
KY,Elliott County,336,493,0.68
KY,Estill County,336,493,0.68
KY,Fayette County,336,493,0.68
KY,Fleming County,336,493,0.68
KY,Floyd County,336,493,0.68
KY,Franklin County,336,493,0.68
KY,Fulton County,336,493,0.68
KY,Gallatin County,336,493,0.68
KY,Garrard County,336,493,0.68
KY,Grant County,336,493,0.68
KY,Graves County,336,493,0.68
KY,Grayson County,336,493,0.68
KY,Green County,336,493,0.68
KY,Greenup County,336,493,0.68
KY,Hancock County,336,493,0.68
KY,Hardin County,336,493,0.68
KY,Harlan County,336,493,0.68
KY,Harrison County,336,493,0.68
KY,Hart County,336,493,0.68
KY,Henderson County,336,493,0.68
KY,Henry County,336,493,0.68
KY,Hickman County,336,493,0.68
KY,Hopkins County,336,493,0.68
KY,Jackson County,336,493,0.68
KY,Jefferson County,336,493,0.68
KY,Jessamine County,336,493,0.68
KY,Johnson County,336,493,0.68
KY,Kenton County,336,493,0.68
KY,Knott County,336,493,0.68
KY,Knox County,336,493,0.68
KY,Larue County,336,493,0.68
KY,Laurel County,336,493,0.68
KY,Lawrence County,336,493,0.68
KY,Lee County,336,493,0.68
KY,Leslie County,336,493,0.68
KY,Letcher County,336,493,0.68
KY,Lewis County,336,493,0.68
KY,Lincoln County,336,493,0.68
KY,Livingston County,336,493,0.68
KY,Logan County,336,493,0.68
KY,Lyon County,336,493,0.68
KY,McCracken County,336,493,0.68
KY,McCreary County,336,493,0.68
KY,McLean County,336,493,0.68
KY,Madison County,336,493,0.68
KY,Magoffin County,336,493,0.68
KY,Marion County,336,493,0.68
KY,Marshall County,336,493,0.68
KY,Martin County,336,493,0.68
KY,Mason County,336,493,0.68
KY,Meade County,336,493,0.68
KY,Menifee County,336,493,0.68
KY,Mercer County,336,493,0.68
KY,Metcalfe County,336,493,0.68
KY,Monroe County,336,493,0.68
KY,Montgomery County,336,493,0.68
KY,Morgan County,336,493,0.68
KY,Muhlenberg County,336,493,0.68
KY,Nelson County,336,493,0.68
KY,Nicholas County,336,493,0.68
KY,Ohio County,336,493,0.68
KY,Oldham County,336,493,0.68
KY,Owen County,336,493,0.68
KY,Owsley County,336,493,0.68
KY,Pendleton County,336,493,0.68
KY,Perry County,336,493,0.68
KY,Pike County,336,493,0.68
KY,Powell County,336,493,0.68
KY,Pulaski County,336,493,0.68
KY,Robertson County,336,493,0.68
KY,Rockcastle County,336,493,0.68
KY,Rowan County,336,493,0.68
KY,Russell County,336,493,0.68
KY,Scott County,336,493,0.68
KY,Shelby County,336,493,0.68
KY,Simpson County,336,493,0.68
KY,Spencer County,336,493,0.68
KY,Taylor County,336,493,0.68
KY,Todd County,336,493,0.68
KY,Trigg County,336,493,0.68
KY,Trimble County,336,493,0.68
KY,Union County,336,493,0.68
KY,Warren County,336,493,0.68
KY,Washington County,336,493,0.68
KY,Wayne County,336,493,0.68
KY,Webster County,336,493,0.68
KY,Whitley County,336,493,0.68
KY,Wolfe County,336,493,0.68
KY,Woodford County,336,493,0.68
LA,Acadia Parish,301,493,0.61
LA,Allen Parish,301,493,0.61
LA,Ascension Parish,301,493,0.61
LA,Assumption Parish,301,493,0.61
LA,Avoyelles Parish,301,493,0.61
LA,Beauregard Parish,301,493,0.61
LA,Bienville Parish,301,493,0.61
LA,Bossier Parish,301,493,0.61
LA,Caddo Parish,301,493,0.61
LA,Calcasieu Parish,301,493,0.61
LA,Caldwell Parish,301,493,0.61
LA,Cameron Parish,301,493,0.61
LA,Catahoula Parish,301,493,0.61
LA,Claiborne Parish,301,493,0.61
LA,Concordia Parish,301,493,0.61
LA,De Soto Parish,301,493,0.61
LA,East Baton Rouge Parish,301,493,0.61
LA,East Carroll Parish,301,493,0.61
LA,East Feliciana Parish,301,493,0.61
LA,Evangeline Parish,301,493,0.61
LA,Franklin Parish,301,493,0.61
LA,Grant Parish,301,493,0.61
LA,Iberia Parish,301,493,0.61
LA,Iberville Parish,301,493,0.61
LA,Jackson Parish,301,493,0.61
LA,Jefferson Parish,301,493,0.61
LA,Jefferson Davis Parish,301,493,0.61
LA,Lafayette Parish,301,493,0.61
LA,Lafourche Parish,301,493,0.61
LA,LaSalle Parish,301,493,0.61
LA,Lincoln Parish,301,493,0.61
LA,Livingston Parish,301,493,0.61
LA,Madison Parish,301,493,0.61
LA,Morehouse Parish,301,493,0.61
LA,Natchitoches Parish,301,493,0.61
LA,Orleans Parish,301,493,0.61
LA,Ouachita Parish,301,493,0.61
LA,Plaquemines Parish,301,493,0.61
LA,Pointe Coupee Parish,301,493,0.61
LA,Rapides Parish,301,493,0.61
LA,Red River Parish,301,493,0.61
LA,Richland Parish,301,493,0.61
LA,Sabine Parish,301,493,0.61
LA,St. Bernard Parish,301,493,0.61
LA,St. Charles Parish,301,493,0.61
LA,St. Helena Parish,301,493,0.61
LA,St. James Parish,301,493,0.61
LA,St. John the Baptist Parish,301,493,0.61
LA,St. Landry Parish,301,493,0.61
LA,St. Martin Parish,301,493,0.61
LA,St. Mary Parish,301,493,0.61
LA,St. Tammany Parish,301,493,0.61
LA,Tangipahoa Parish,301,493,0.61
LA,Tensas Parish,301,493,0.61
LA,Terrebonne Parish,301,493,0.61
LA,Union Parish,301,493,0.61
LA,Vermilion Parish,301,493,0.61
LA,Vernon Parish,301,493,0.61
LA,Washington Parish,301,493,0.61
LA,Webster Parish,301,493,0.61
LA,West Baton Rouge Parish,301,493,0.61
LA,West Carroll Parish,301,493,0.61
LA,West Feliciana Parish,301,493,0.61
LA,Winn Parish,301,493,0.61
ME,Aroostook County,388,493,0.79
ME,Androscoggin County,388,493,0.79
ME,Cumberland County,388,493,0.79
MA,Franklin County,388,493,0.79
MD,Allegany County,392,493,0.8
ME,Franklin County,388,493,0.79
ME,Hancock County,388,493,0.79
ME,Kennebec County,388,493,0.79
ME,Knox County,388,493,0.79
MA,Barnstable County,388,493,0.79
ME,Lincoln County,388,493,0.79
MA,Middlesex County,388,493,0.79
ME,Oxford County,388,493,0.79
ME,Penobscot County,388,493,0.79
ME,Piscataquis County,388,493,0.79
ME,Sagadahoc County,388,493,0.79
MA,Bristol County,388,493,0.79
MD,Baltimore County,392,493,0.8
ME,Somerset County,388,493,0.79
ME,Waldo County,388,493,0.79
MD,Kent County,392,493,0.8
ME,Washington County,388,493,0.79
ME,York County,388,493,0.79
MD,St. Mary's County,392,493,0.8
MD,Wicomico County,392,493,0.8
MD,Anne Arundel County,392,493,0.8
MD,Baltimore city,392,493,0.8
MD,Calvert County,392,493,0.8
MD,Caroline County,392,493,0.8
MD,Carroll County,392,493,0.8
MD,Cecil County,392,493,0.8
MD,Charles County,392,493,0.8
MA,Dukes County,388,493,0.79
MD,Dorchester County,392,493,0.8
MD,Frederick County,392,493,0.8
MD,Garrett County,392,493,0.8
MD,Harford County,392,493,0.8
MD,Howard County,392,493,0.8
MD,Montgomery County,392,493,0.8
MD,Prince George's County,392,493,0.8
MD,Queen Anne's County,392,493,0.8
MD,Somerset County,392,493,0.8
MA,Essex County,388,493,0.79
MD,Talbot County,392,493,0.8
MD,Washington County,392,493,0.8
MD,Worcester County,392,493,0.8
MA,Berkshire County,388,493,0.79
MA,Hampden County,388,493,0.79
MA,Plymouth County,388,493,0.79
MA,Hampshire County,388,493,0.79
MA,Nantucket County,388,493,0.79
MA,Norfolk County,388,493,0.79
MI,Alcona County,419,493,0.85
MA,Suffolk County,388,493,0.79
MI,Alpena County,419,493,0.85
MA,Worcester County,388,493,0.79
MI,Alger County,419,493,0.85
MI,Baraga County,419,493,0.85
MI,Allegan County,419,493,0.85
MI,Antrim County,419,493,0.85
MI,Calhoun County,419,493,0.85
MI,Arenac County,419,493,0.85
MI,Benzie County,419,493,0.85
MI,Barry County,419,493,0.85
MI,Cheboygan County,419,493,0.85
MI,Bay County,419,493,0.85
MI,Berrien County,419,493,0.85
MI,Clinton County,419,493,0.85
MI,Branch County,419,493,0.85
MI,Cass County,419,493,0.85
MI,Dickinson County,419,493,0.85
MI,Charlevoix County,419,493,0.85
MI,Chippewa County,419,493,0.85
MI,Genesee County,419,493,0.85
MI,Clare County,419,493,0.85
MI,Grand Traverse County,419,493,0.85
MI,Crawford County,419,493,0.85
MI,Delta County,419,493,0.85
MI,Eaton County,419,493,0.85
MI,Ingham County,419,493,0.85
MI,Emmet County,419,493,0.85
MI,Gladwin County,419,493,0.85
MI,Iron County,419,493,0.85
MI,Kalamazoo County,419,493,0.85
MI,Gogebic County,419,493,0.85
MI,Gratiot County,419,493,0.85
MI,Leelanau County,419,493,0.85
MI,Hillsdale County,419,493,0.85
MI,Mason County,419,493,0.85
MI,Houghton County,419,493,0.85
MI,Huron County,419,493,0.85
MI,Midland County,419,493,0.85
MI,Ionia County,419,493,0.85
MI,Iosco County,419,493,0.85
MI,Isabella County,419,493,0.85
MI,Muskegon County,419,493,0.85
MI,Jackson County,419,493,0.85
MI,Keweenaw County,419,493,0.85
MI,Kalkaska County,419,493,0.85
MI,Oceana County,419,493,0.85
MI,Kent County,419,493,0.85
MI,Lake County,419,493,0.85
MI,Lapeer County,419,493,0.85
MI,Osceola County,419,493,0.85
MI,Lenawee County,419,493,0.85
MI,Ottawa County,419,493,0.85
MI,Livingston County,419,493,0.85
MI,Luce County,419,493,0.85
MI,Mackinac County,419,493,0.85
MI,Macomb County,419,493,0.85
MI,St. Joseph County,419,493,0.85
MI,Manistee County,419,493,0.85
MI,Wayne County,419,493,0.85
MI,Marquette County,419,493,0.85
MN,Aitkin County,294,493,0.6
MI,Mecosta County,419,493,0.85
MI,Menominee County,419,493,0.85
MI,Missaukee County,419,493,0.85
MI,Monroe County,419,493,0.85
MI,Montcalm County,419,493,0.85
MI,Montmorency County,419,493,0.85
MI,Newaygo County,419,493,0.85
MI,Oakland County,419,493,0.85
MI,Ogemaw County,419,493,0.85
MI,Ontonagon County,419,493,0.85
MI,Oscoda County,419,493,0.85
MN,Anoka County,294,493,0.6
MI,Otsego County,419,493,0.85
MI,Presque Isle County,419,493,0.85
MI,Roscommon County,419,493,0.85
MI,Saginaw County,419,493,0.85
MI,St. Clair County,419,493,0.85
MI,Sanilac County,419,493,0.85
MI,Schoolcraft County,419,493,0.85
MI,Shiawassee County,419,493,0.85
MI,Tuscola County,419,493,0.85
MI,Van Buren County,419,493,0.85
MI,Washtenaw County,419,493,0.85
MI,Wexford County,419,493,0.85
MN,Becker County,294,493,0.6
MN,Beltrami County,294,493,0.6
MN,Benton County,294,493,0.6
MN,Big Stone County,294,493,0.6
MN,Blue Earth County,294,493,0.6
MN,Brown County,294,493,0.6
MN,Carlton County,294,493,0.6
MN,Carver County,294,493,0.6
MN,Cass County,294,493,0.6
MN,Chippewa County,294,493,0.6
MN,Chisago County,294,493,0.6
MN,Clay County,294,493,0.6
MN,Clearwater County,294,493,0.6
MN,Cook County,294,493,0.6
MN,Cottonwood County,294,493,0.6
MN,Crow Wing County,294,493,0.6
MN,Dakota County,294,493,0.6
MN,Dodge County,294,493,0.6
MN,Douglas County,294,493,0.6
MN,Faribault County,294,493,0.6
MN,Fillmore County,294,493,0.6
MN,Freeborn County,294,493,0.6
MN,Goodhue County,294,493,0.6
MN,Grant County,294,493,0.6
MN,Hennepin County,294,493,0.6
MN,Houston County,294,493,0.6
MN,Hubbard County,294,493,0.6
MN,Isanti County,294,493,0.6
MN,Itasca County,294,493,0.6
MN,Jackson County,294,493,0.6
MN,Kanabec County,294,493,0.6
MN,Kandiyohi County,294,493,0.6
MN,Kittson County,294,493,0.6
MN,Koochiching County,294,493,0.6
MN,Lac qui Parle County,294,493,0.6
MN,Lake County,294,493,0.6
MN,Lake of the Woods County,294,493,0.6
MN,Le Sueur County,294,493,0.6
MN,Lincoln County,294,493,0.6
MN,Lyon County,294,493,0.6
MN,McLeod County,294,493,0.6
MN,Mahnomen County,294,493,0.6
MN,Marshall County,294,493,0.6
MN,Martin County,294,493,0.6
MN,Meeker County,294,493,0.6
MN,Mille Lacs County,294,493,0.6
MN,Morrison County,294,493,0.6
MN,Mower County,294,493,0.6
MN,Murray County,294,493,0.6
MN,Nicollet County,294,493,0.6
MN,Nobles County,294,493,0.6
MN,Norman County,294,493,0.6
MN,Olmsted County,294,493,0.6
MN,Otter Tail County,294,493,0.6
MN,Pennington County,294,493,0.6
MN,Pine County,294,493,0.6
MN,Pipestone County,294,493,0.6
MN,Polk County,294,493,0.6
MN,Pope County,294,493,0.6
MN,Ramsey County,294,493,0.6
MN,Red Lake County,294,493,0.6
MN,Redwood County,294,493,0.6
MN,Renville County,294,493,0.6
MN,Rice County,294,493,0.6
MN,Rock County,294,493,0.6
MN,Roseau County,294,493,0.6
MN,St. Louis County,294,493,0.6
MN,Scott County,294,493,0.6
MN,Sherburne County,294,493,0.6
MN,Sibley County,294,493,0.6
MN,Stearns County,294,493,0.6
MN,Steele County,294,493,0.6
MN,Stevens County,294,493,0.6
MN,Swift County,294,493,0.6
MN,Todd County,294,493,0.6
MN,Traverse County,294,493,0.6
MN,Wabasha County,294,493,0.6
MN,Wadena County,294,493,0.6
MN,Waseca County,294,493,0.6
MN,Washington County,294,493,0.6
MN,Watonwan County,294,493,0.6
MN,Wilkin County,294,493,0.6
MN,Winona County,294,493,0.6
MN,Wright County,294,493,0.6
MN,Yellow Medicine County,294,493,0.6
MS,Adams County,101,493,0.2
MS,Alcorn County,154,493,0.31
MS,Amite County,147,493,0.3
MS,Attala County,154,493,0.31
MS,Benton County,171,493,0.35
MS,Bolivar County,170,493,0.34
MS,Calhoun County,149,493,0.3
MS,Carroll County,184,493,0.37
MS,Chickasaw County,176,493,0.36
MS,Choctaw County,154,493,0.31
MS,Claiborne County,141,493,0.29
MS,Clarke County,138,493,0.28
MS,Clay County,138,493,0.28
MS,Coahoma County,149,493,0.3
MS,Copiah County,138,493,0.28
MS,Covington County,184,493,0.37
MS,DeSoto County,205,493,0.42
MS,Forrest County,205,493,0.42
MS,Franklin County,147,493,0.3
MS,George County,126,493,0.26
MS,Greene County,126,493,0.26
MS,Grenada County,154,493,0.31
MS,Hancock County,126,493,0.26
MS,Harrison County,198,493,0.4
MS,Hinds County,177,493,0.36
MS,Holmes County,149,493,0.3
MS,Humphreys County,173,493,0.35
MS,Issaquena County,56,493,0.11
MS,Itawamba County,183,493,0.37
MS,Jackson County,205,493,0.42
MS,Jasper County,126,493,0.26
MS,Jefferson County,117,493,0.24
MS,Jefferson Davis County,154,493,0.31
MS,Jones County,171,493,0.35
MS,Kemper County,147,493,0.3
MS,Lafayette County,154,493,0.31
MS,Lamar County,200,493,0.41
MS,Lauderdale County,168,493,0.34
MS,Lawrence County,108,493,0.22
MS,Leake County,141,493,0.29
MS,Lee County,191,493,0.39
MS,Leflore County,170,493,0.34
MS,Lincoln County,154,493,0.31
MS,Lowndes County,156,493,0.32
MS,Madison County,192,493,0.39
MS,Marion County,138,493,0.28
MS,Marshall County,182,493,0.37
MS,Monroe County,147,493,0.3
MS,Montgomery County,172,493,0.35
MS,Neshoba County,176,493,0.36
MS,Newton County,126,493,0.26
MS,Noxubee County,149,493,0.3
MS,Oktibbeha County,147,493,0.3
MS,Panola County,170,493,0.34
MS,Pearl River County,138,493,0.28
MS,Perry County,154,493,0.31
MS,Pike County,126,493,0.26
MS,Pontotoc County,163,493,0.33
MS,Prentiss County,154,493,0.31
MS,Quitman County,106,493,0.22
MS,Rankin County,184,493,0.37
MS,Scott County,147,493,0.3
MS,Sharkey County,72,493,0.15
MS,Simpson County,154,493,0.31
MS,Smith County,126,493,0.26
MS,Stone County,154,493,0.31
MS,Sunflower County,152,493,0.31
MS,Tallahatchie County,142,493,0.29
MS,Tate County,177,493,0.36
MS,Tippah County,154,493,0.31
MS,Tishomingo County,154,493,0.31
MS,Tunica County,103,493,0.21
MS,Union County,154,493,0.31
MS,Walthall County,142,493,0.29
MS,Warren County,126,493,0.26
MS,Washington County,163,493,0.33
MS,Wayne County,142,493,0.29
MS,Webster County,138,493,0.28
MS,Wilkinson County,80,493,0.16
MS,Winston County,172,493,0.35
MS,Yalobusha County,179,493,0.36
MS,Yazoo County,138,493,0.28
MO,Adair County,0,493,0
MO,Andrew County,0,493,0
MO,Atchison County,0,493,0
MO,Audrain County,0,493,0
MO,Barry County,0,493,0
MO,Barton County,0,493,0
MO,Bates County,0,493,0
MO,Benton County,0,493,0
MO,Bollinger County,0,493,0
MO,Boone County,0,493,0
MO,Buchanan County,0,493,0
MO,Butler County,0,493,0
MO,Caldwell County,0,493,0
MO,Callaway County,0,493,0
MO,Camden County,0,493,0
MO,Cape Girardeau County,0,493,0
MO,Carroll County,0,493,0
MO,Carter County,0,493,0
MO,Cass County,0,493,0
MO,Cedar County,0,493,0
MO,Chariton County,0,493,0
MO,Christian County,0,493,0
MO,Clark County,0,493,0
MO,Clay County,0,493,0
MO,Clinton County,0,493,0
MO,Cole County,0,493,0
MO,Cooper County,0,493,0
MO,Crawford County,0,493,0
MO,Dade County,0,493,0
MO,Dallas County,0,493,0
MO,Daviess County,0,493,0
MO,DeKalb County,0,493,0
MO,Dent County,0,493,0
MO,Douglas County,0,493,0
MO,Dunklin County,0,493,0
MO,Franklin County,0,493,0
MO,Gasconade County,0,493,0
MO,Gentry County,0,493,0
MO,Greene County,0,493,0
MO,Grundy County,0,493,0
MO,Harrison County,0,493,0
MO,Henry County,0,493,0
MO,Hickory County,0,493,0
MO,Holt County,0,493,0
MO,Howard County,0,493,0
MO,Howell County,0,493,0
MO,Iron County,0,493,0
MO,Jackson County,0,493,0
MO,Jasper County,0,493,0
MO,Jefferson County,0,493,0
MO,Johnson County,0,493,0
MO,Knox County,0,493,0
MO,Laclede County,0,493,0
MO,Lafayette County,0,493,0
MO,Lawrence County,0,493,0
MO,Lewis County,0,493,0
MO,Lincoln County,0,493,0
MO,Linn County,0,493,0
MO,Livingston County,0,493,0
MO,McDonald County,0,493,0
MO,Macon County,0,493,0
MO,Madison County,0,493,0
MO,Maries County,0,493,0
MO,Marion County,0,493,0
MO,Mercer County,0,493,0
MO,Miller County,0,493,0
MO,Mississippi County,0,493,0
MO,Moniteau County,0,493,0
MO,Monroe County,0,493,0
MO,Montgomery County,0,493,0
MO,Morgan County,0,493,0
MO,New Madrid County,0,493,0
MO,Newton County,0,493,0
MO,Nodaway County,0,493,0
MO,Oregon County,0,493,0
MO,Osage County,0,493,0
MO,Ozark County,0,493,0
MO,Pemiscot County,0,493,0
MO,Perry County,0,493,0
MO,Pettis County,0,493,0
MO,Phelps County,0,493,0
MO,Pike County,0,493,0
MO,Platte County,0,493,0
MO,Polk County,0,493,0
MO,Pulaski County,0,493,0
MO,Putnam County,0,493,0
MO,Ralls County,0,493,0
MO,Randolph County,0,493,0
MO,Ray County,0,493,0
MO,Reynolds County,0,493,0
MO,Ripley County,0,493,0
MO,St. Charles County,0,493,0
MO,St. Clair County,0,493,0
MO,Ste. Genevieve County,0,493,0
MO,St. Francois County,0,493,0
MO,St. Louis County,0,493,0
MO,Saline County,0,493,0
MO,Schuyler County,0,493,0
MO,Scotland County,0,493,0
MO,Scott County,0,493,0
MO,Shannon County,0,493,0
MO,Shelby County,0,493,0
MO,Stoddard County,0,493,0
MO,Stone County,0,493,0
MO,Sullivan County,0,493,0
MO,Taney County,0,493,0
MO,Texas County,0,493,0
MO,Vernon County,0,493,0
MO,Warren County,0,493,0
MO,Washington County,0,493,0
MO,Wayne County,0,493,0
MO,Webster County,0,493,0
MO,Worth County,0,493,0
MO,Wright County,0,493,0
MO,St. Louis city,0,493,0
MT,Beaverhead County,212,493,0.43
MT,Big Horn County,212,493,0.43
MT,Blaine County,212,493,0.43
MT,Broadwater County,212,493,0.43
MT,Carbon County,212,493,0.43
MT,Carter County,212,493,0.43
MT,Cascade County,212,493,0.43
MT,Chouteau County,212,493,0.43
MT,Custer County,212,493,0.43
MT,Daniels County,212,493,0.43
MT,Dawson County,212,493,0.43
MT,Deer Lodge County,212,493,0.43
MT,Fallon County,212,493,0.43
MT,Fergus County,212,493,0.43
MT,Flathead County,212,493,0.43
MT,Gallatin County,212,493,0.43
MT,Garfield County,212,493,0.43
MT,Glacier County,212,493,0.43
MT,Golden Valley County,212,493,0.43
MT,Granite County,212,493,0.43
MT,Hill County,212,493,0.43
MT,Jefferson County,212,493,0.43
MT,Judith Basin County,212,493,0.43
MT,Lake County,212,493,0.43
MT,Lewis and Clark County,212,493,0.43
MT,Liberty County,212,493,0.43
MT,Lincoln County,212,493,0.43
MT,McCone County,212,493,0.43
MT,Madison County,212,493,0.43
MT,Meagher County,212,493,0.43
MT,Mineral County,212,493,0.43
MT,Missoula County,212,493,0.43
MT,Musselshell County,212,493,0.43
MT,Park County,212,493,0.43
MT,Petroleum County,212,493,0.43
MT,Phillips County,212,493,0.43
MT,Pondera County,212,493,0.43
MT,Powder River County,212,493,0.43
MT,Powell County,212,493,0.43
MT,Prairie County,212,493,0.43
MT,Ravalli County,212,493,0.43
MT,Richland County,212,493,0.43
MT,Roosevelt County,212,493,0.43
MT,Rosebud County,212,493,0.43
MT,Sanders County,212,493,0.43
MT,Sheridan County,212,493,0.43
MT,Silver Bow County,212,493,0.43
MT,Stillwater County,212,493,0.43
MT,Sweet Grass County,212,493,0.43
MT,Teton County,212,493,0.43
MT,Toole County,212,493,0.43
MT,Treasure County,212,493,0.43
MT,Valley County,212,493,0.43
MT,Wheatland County,212,493,0.43
MT,Wibaux County,212,493,0.43
MT,Yellowstone County,212,493,0.43
NE,Adams County,0,493,0
NE,Antelope County,0,493,0
NE,Arthur County,0,493,0
NE,Banner County,0,493,0
NE,Blaine County,0,493,0
NE,Boone County,0,493,0
NE,Box Butte County,0,493,0
NE,Boyd County,0,493,0
NE,Brown County,0,493,0
NE,Buffalo County,0,493,0
NE,Burt County,0,493,0
NE,Butler County,0,493,0
NE,Cass County,0,493,0
NE,Cedar County,0,493,0
NE,Chase County,0,493,0
